Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,100.0,-2.0,-0.06,1.0,0.0,0.0,2.0,0.06,0
2012,163.0,-3.0,-0.1,10.0,-87.0,-0.0,12.0,0.38,-50
2013,155.0,-5.0,-0.15,5.0,-112.0,-0.0,13.0,0.41,-67
2014,144.0,-2.0,-0.06,6.0,-120.0,-0.0,4.0,0.13,59
2015,113.0,-26.0,-0.82,-20.0,-97.0,-0.0,-15.0,-0.47,-1206
2016,105.0,-46.0,-1.39,-38.0,-59.0,-0.0,-21.0,-0.64,-76
2017,81.0,-69.0,-2.03,-48.0,-33.0,-0.0,-30.0,-0.88,-50
2018,79.0,-34.0,-0.97,-27.0,-31.0,-0.0,-6.0,-0.17,50
2019,30.0,-36.0,-1.01,-35.0,-24.0,-0.0,-24.0,-0.69,-5
2020,65.0,-10.0,-0.26,-7.0,-12.0,-0.0,-14.0,-0.39,72
