Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,227.0,17.0,0.57,19.0,0.0,0.0,10.0,0.33,0
2011,614.0,41.0,1.37,79.0,-19.0,-0.0,-31.0,-1.03,141
2012,652.0,175.0,5.83,289.0,-280.0,-0.0,53.0,1.77,326
2013,561.0,49.0,1.63,87.0,-300.0,-0.0,46.0,1.53,-72
2014,498.0,35.0,1.14,63.0,-279.0,-0.0,32.0,1.03,-28
2015,467.0,37.0,1.19,68.0,-160.0,-0.0,47.0,1.52,5
2016,519.0,41.0,1.33,80.0,-181.0,-0.0,51.0,1.65,10
2017,590.0,54.0,1.74,87.0,-217.0,-0.0,32.0,1.03,31
2018,674.0,68.0,2.18,103.0,-215.0,-0.0,58.0,1.87,25
2019,712.0,73.0,2.33,110.0,-230.0,-0.0,72.0,2.32,7
