Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,621.0,34.0,0.62,137.0,0.0,0.0,3.0,0.06,0
2010,1557.0,94.0,1.66,333.0,1152.0,3.46,22.0,0.39,171
2011,1617.0,101.0,1.72,382.0,1179.0,3.09,26.0,0.45,7
2012,1389.0,77.0,1.31,337.0,1255.0,3.72,42.0,0.72,-23
2013,1439.0,110.0,1.84,378.0,1380.0,3.65,-60.0,-1.02,42
2014,1470.0,190.0,3.09,408.0,1622.0,3.98,-64.0,-1.05,72
2015,1483.0,122.0,1.98,452.0,1719.0,3.8,-18.0,-0.3,-35
2016,1441.0,136.0,2.14,503.0,1845.0,3.67,-42.0,-0.67,11
2017,1444.0,114.0,1.79,486.0,1909.0,3.93,-3.0,-0.05,-16
2018,1396.0,134.0,2.08,466.0,2090.0,4.48,-61.0,-0.95,17
2019,1343.0,195.0,2.93,495.0,2123.0,4.29,-45.0,-0.68,45
