Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,8.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2011,33.0,4.0,0.36,9.0,279.0,31.0,6.0,0.55,296
2012,34.0,1.0,0.09,2.0,223.0,111.5,4.0,0.36,-75
2013,46.0,7.0,0.63,14.0,130.0,9.29,18.0,1.64,593
2014,46.0,7.0,0.7,13.0,239.0,18.38,12.0,1.2,0
2015,48.0,8.0,0.8,15.0,305.0,20.33,20.0,2.0,14
2016,54.0,6.0,0.6,14.0,328.0,23.43,16.0,1.6,-25
2017,52.0,5.0,0.5,13.0,275.0,21.15,16.0,1.6,-16
2018,53.0,6.0,0.6,17.0,258.0,15.18,22.0,2.2,19
2019,53.0,11.0,1.1,17.0,199.0,11.71,16.0,1.6,83
2020,53.0,11.0,1.1,18.0,206.0,11.44,17.0,1.7,0
