Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,95.0,-8.0,-1.34,-5.0,-2.0,-0.0,0.0,0.0,0
2012,84.0,-2.0,-0.32,4.0,-6.0,-0.0,1.0,0.17,85
2013,81.0,-1.0,-0.17,-1.0,21.0,0.0,-16.0,-2.67,100
2014,61.0,-3.0,-0.42,2.0,13.0,6.5,3.0,0.43,-20099
2015,48.0,11.0,1.56,-2.0,6.0,0.0,4.0,0.57,703
2016,40.0,-10.0,-1.23,-13.0,-1.0,-0.0,1.0,0.13,-174
2017,40.0,2.0,0.24,2.0,-11.0,-0.0,5.0,0.63,133
2018,39.0,1.0,0.11,5.0,-14.0,-0.0,-4.0,-0.5,-33
2019,12.0,2.0,0.24,0.0,-13.0,0.0,-1.0,-0.13,49
2020,0.0,-1.0,-0.13,-5.0,-13.0,-0.0,2.0,0.25,-100
