Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2010.0,135.0,0.91,222.0,-152.0,-0.0,-127.0,-0.86,0
2011,1611.0,-68.0,-0.47,-88.0,-215.0,-0.0,60.0,0.41,-150
2012,1566.0,10.0,0.07,65.0,-183.0,-0.0,-54.0,-0.36,114
2013,1844.0,59.0,0.37,136.0,-244.0,-0.0,60.0,0.4,489
2014,2376.0,151.0,0.96,250.0,-348.0,-0.0,108.0,0.71,155
2015,3145.0,259.0,1.66,396.0,-424.0,-0.0,116.0,0.75,71
2016,3561.0,284.0,1.82,441.0,-644.0,-0.0,243.0,1.57,9
2017,4161.0,234.0,1.48,484.0,-656.0,-0.0,26.0,0.17,-17
2018,4640.0,370.0,2.34,535.0,-876.0,-0.0,426.0,2.73,58
2019,5217.0,425.0,2.75,621.0,-815.0,-0.0,192.0,1.25,14
