Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,37.0,16.0,0.13,19.0,0.0,0.0,13.0,0.11,0
2011,81.0,31.0,0.31,36.0,-35.0,-0.0,40.0,0.42,93
2012,76.0,32.0,0.32,37.0,-31.0,-0.0,27.0,0.27,3
2013,2.0,47.0,0.43,52.0,-32.0,-0.0,39.0,0.38,46
2014,0.0,53.0,0.53,59.0,-37.0,-0.0,51.0,0.51,12
2015,0.0,45.0,0.49,52.0,-33.0,-0.0,48.0,0.53,-15
2016,2.0,52.0,0.57,49.0,-41.0,-0.0,54.0,0.61,15
2017,145.0,59.0,0.39,72.0,-62.0,-0.0,64.0,0.44,13
2018,152.0,66.0,0.77,77.0,-37.0,-0.0,82.0,0.96,11
2019,153.0,44.0,0.58,50.0,-51.0,-0.0,73.0,0.99,-33
