Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2842.0,110.0,3.44,174.0,-115.0,-0.0,148.0,4.63,0
2011,2976.0,136.0,4.25,209.0,5.0,0.02,51.0,1.59,23
2012,3429.0,155.0,4.08,239.0,244.0,1.02,163.0,4.29,13
2013,3741.0,186.0,5.47,286.0,213.0,0.74,140.0,4.12,19
2014,3942.0,207.0,5.92,321.0,281.0,0.88,126.0,3.6,11
2015,4111.0,225.0,6.43,354.0,211.0,0.6,202.0,5.77,8
2016,4219.0,234.0,6.68,364.0,180.0,0.49,240.0,6.86,3
2017,4340.0,255.0,7.29,370.0,-57.0,-0.0,288.0,8.23,8
2018,4545.0,295.0,7.95,383.0,54.0,0.14,154.0,4.16,15
2019,4768.0,293.0,7.9,380.0,306.0,0.81,319.0,8.62,0
