Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,8281.0,372.0,1.02,2025.0,9238.0,4.56,681.0,1.87,0
2010,8785.0,442.0,1.08,2219.0,9148.0,4.12,-123.0,-0.3,18
2011,8450.0,1357.0,3.2,2608.0,8778.0,3.37,585.0,1.38,207
2012,7452.0,417.0,0.97,2312.0,8877.0,3.84,648.0,1.52,-69
2013,8106.0,311.0,0.72,2254.0,7837.0,3.48,327.0,0.76,-25
2014,9226.0,611.0,1.42,2175.0,8170.0,3.76,25.0,0.06,96
2015,7386.0,-692.0,-1.61,1883.0,8143.0,4.32,286.0,0.67,-213
2016,7528.0,432.0,1.01,2472.0,8015.0,3.24,517.0,1.2,162
2017,9614.0,1792.0,4.16,2199.0,8288.0,3.77,-5.0,-0.01,314
2018,10589.0,368.0,0.8,1843.0,4980.0,2.7,2944.0,6.51,-79
2019,8798.0,1359.0,2.67,4245.0,14942.0,3.52,-411.0,-0.81,269
