Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1539.0,73.0,2.81,206.0,0.0,0.0,114.0,4.38,0
2011,3020.0,190.0,7.31,296.0,-44.0,-0.0,424.0,16.31,158
2012,2985.0,190.0,7.31,306.0,-140.0,-0.0,448.0,17.23,0
2013,3118.0,269.0,10.35,397.0,-4.0,-0.0,520.0,20.0,41
2014,3049.0,244.0,9.38,373.0,-101.0,-0.0,536.0,20.62,-9
2015,3015.0,240.0,9.23,310.0,-182.0,-0.0,350.0,13.46,-1
2016,3226.0,181.0,6.97,239.0,-153.0,-0.0,370.0,14.23,-24
2017,3409.0,494.0,19.0,359.0,-238.0,-0.0,472.0,18.15,171
2018,3325.0,160.0,6.15,186.0,-131.0,-0.0,478.0,18.38,-67
2019,4068.0,629.0,24.17,742.0,-295.0,-0.0,485.0,18.65,291
