Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,8632.0,448.0,1.4,1244.0,919.0,0.74,972.0,3.02,0
2010,9613.0,805.0,2.49,1818.0,1377.0,0.76,1010.0,3.13,79
2011,10364.0,850.0,2.79,1829.0,2603.0,1.42,1063.0,3.5,5
2012,10459.0,753.0,2.6,1951.0,3704.0,1.9,763.0,2.63,-11
2013,10773.0,903.0,3.11,2128.0,3457.0,1.62,557.0,1.92,19
2014,11454.0,1042.0,3.56,2358.0,3041.0,1.29,1071.0,3.67,15
2015,12154.0,1253.0,4.3,2683.0,3173.0,1.18,1496.0,5.14,20
2016,12574.0,1158.0,4.04,2562.0,3802.0,1.48,1053.0,3.67,-7
2017,12632.0,983.0,3.46,2242.0,4279.0,1.91,699.0,2.46,-15
2018,13237.0,644.0,2.32,1789.0,4398.0,2.46,748.0,2.71,-34
2019,13060.0,366.0,1.31,1492.0,5212.0,3.49,814.0,2.95,-43
