Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,31.0,5.0,0.25,5.0,0.0,0.0,29.0,1.45,0
2012,168.0,46.0,1.99,22.0,-96.0,-0.0,39.0,1.7,818
2013,234.0,24.0,0.68,44.0,-209.0,-0.0,42.0,1.24,-47
2014,326.0,20.0,0.56,43.0,-287.0,-0.0,66.0,1.89,-16
2015,424.0,18.0,0.48,48.0,-288.0,-0.0,73.0,2.03,-10
2016,493.0,31.0,0.87,63.0,-278.0,-0.0,60.0,1.71,72
2017,555.0,16.0,0.44,63.0,-253.0,-0.0,54.0,1.54,-48
2018,622.0,52.0,1.49,109.0,-230.0,-0.0,67.0,1.91,224
2019,649.0,18.0,0.5,73.0,-303.0,-0.0,77.0,2.2,-65
2020,647.0,15.0,0.41,69.0,-295.0,-0.0,64.0,1.83,-16
