Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,2465.0,45.0,0.84,617.0,0.0,0.0,190.0,3.58,0
2010,5134.0,116.0,2.25,1189.0,2533.0,2.13,183.0,3.59,157
2011,6049.0,169.0,3.3,1323.0,3277.0,2.48,-319.0,-6.25,45
2012,6255.0,208.0,4.16,1431.0,3753.0,2.62,-455.0,-9.1,23
2013,6417.0,236.0,4.53,1547.0,4127.0,2.67,-419.0,-8.06,13
2014,6637.0,217.0,4.16,1575.0,4680.0,2.97,-380.0,-7.31,-8
2015,6570.0,303.0,5.7,1792.0,5442.0,3.04,-800.0,-15.09,39
2016,3170.0,260.0,4.98,1779.0,5332.0,3.0,119.0,2.29,-14
2017,3236.0,789.0,15.16,1716.0,5331.0,3.11,117.0,2.25,203
2018,3508.0,271.0,5.19,1976.0,6581.0,3.33,-1020.0,-19.62,-65
2019,23644.0,-24.0,-0.46,2177.0,7851.0,3.61,-1077.0,-20.71,-108
