Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,732.0,94.0,1.98,155.0,0.0,0.0,298.0,6.34,0
2011,851.0,120.0,2.65,193.0,-6.0,-0.0,354.0,7.87,27
2012,959.0,135.0,2.48,207.0,171.0,0.83,375.0,6.94,12
2013,793.0,21.0,0.15,105.0,216.0,2.06,355.0,2.71,-84
2014,737.0,-76.0,-1.33,71.0,373.0,5.25,317.0,5.47,-461
2015,702.0,-94.0,-2.0,32.0,141.0,4.41,319.0,6.79,-23
2016,-17.0,-87.0,-1.24,52.0,218.0,4.19,301.0,4.3,7
2017,-16.0,29.0,0.66,68.0,120.0,1.76,298.0,7.1,133
2018,-9.0,38.0,0.38,89.0,131.0,1.47,352.0,3.52,30
2019,194.0,2.0,0.02,67.0,82.0,1.22,388.0,7.05,-94
2020,416.0,7.0,0.1,67.0,99.0,1.48,356.0,6.47,248
