Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1167.0,60.0,0.59,157.0,-3.0,-0.0,102.0,1.01,0
2011,1355.0,11.0,0.1,111.0,73.0,0.66,-32.0,-0.31,-81
2012,1270.0,-34.0,-0.37,55.0,74.0,1.35,0.0,0.0,-408
2013,1452.0,-39.0,-0.44,20.0,169.0,8.45,-45.0,-0.51,-14
2014,1929.0,125.0,1.29,229.0,90.0,0.39,154.0,1.59,420
2015,1947.0,-59.0,-0.67,62.0,139.0,2.24,-21.0,-0.24,-147
2016,1316.0,-251.0,-2.88,-144.0,122.0,0.0,18.0,0.21,-325
2017,1586.0,47.0,0.49,158.0,88.0,0.56,34.0,0.36,118
2018,1891.0,-67.0,-0.76,39.0,241.0,6.18,-150.0,-1.72,-242
2019,1836.0,-78.0,-0.86,21.0,258.0,12.29,-39.0,-0.44,-16
