Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,1394.0,99.0,0.85,124.0,-278.0,-0.0,130.0,1.12,0
2012,1531.0,167.0,1.5,146.0,-278.0,-0.0,83.0,0.74,68
2013,1703.0,127.0,1.21,228.0,-222.0,-0.0,47.0,0.44,-23
2014,1789.0,105.0,1.0,213.0,-117.0,-0.0,93.0,0.89,-17
2015,1883.0,74.0,0.81,174.0,103.0,0.59,-16.0,-0.18,-29
2016,1890.0,37.0,0.44,127.0,87.0,0.69,114.0,1.36,-50
2017,1826.0,29.0,0.36,115.0,47.0,0.41,71.0,0.89,-21
2018,1797.0,13.0,0.14,89.0,64.0,0.72,13.0,0.14,-55
2019,1551.0,-197.0,-2.45,-125.0,193.0,0.0,-129.0,-1.61,-1614
2020,1388.0,-307.0,-76.75,-229.0,345.0,0.0,-216.0,-54.0,-55
