Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,12.0,8.0,0.61,7.0,0.0,0.0,3.0,0.23,0
2011,60.0,42.0,1.49,43.0,79.0,1.84,22.0,0.79,424
2012,98.0,66.0,1.32,66.0,-62.0,-0.0,69.0,1.38,57
2013,182.0,123.0,1.19,114.0,572.0,5.02,122.0,1.2,86
2014,257.0,18.0,0.1,-296.0,2560.0,0.0,47.0,0.26,-85
2015,791.0,254.0,0.64,347.0,16.0,0.05,371.0,0.95,1310
2016,215.0,289.0,0.37,-625.0,3339.0,0.0,403.0,0.54,13
2017,-157.0,-65.0,-0.66,-4564.0,9906.0,0.0,581.0,5.75,-122
2018,-379.0,-493.0,-1.27,-4863.0,9578.0,0.0,504.0,1.31,-658
2019,3939.0,-148.0,-0.3,2497.0,7778.0,3.11,170.0,0.35,69
