Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3132.0,2204.0,0.18,2251.0,0.0,0.0,1109.0,0.1,0
2011,2179.0,875.0,0.0,966.0,-210.0,-0.0,-226.0,0.0,-60
2012,9668.0,8026.0,2.18,8070.0,-694.0,-0.0,6164.0,1.7,817
2013,9657.0,7853.0,2.29,7890.0,161.0,0.02,2565.0,0.75,-2
2014,7652.0,5394.0,1.15,5456.0,8547.0,1.57,1328.0,0.29,-31
2015,7212.0,5275.0,1.0,5341.0,16195.0,3.03,126.0,0.02,-2
2016,2669.0,950.0,0.57,974.0,14411.0,14.8,-1502.0,-0.93,-81
2017,5119.0,2557.0,1.93,2783.0,17514.0,6.29,-3626.0,-2.77,169
2018,4345.0,2450.0,2.05,2256.0,19896.0,8.82,-7680.0,-6.46,-4
2019,8075.0,4638.0,8.31,5166.0,23850.0,4.62,-5886.0,-10.57,89
