Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,240.0,32.0,0.75,40.0,0.0,0.0,-18.0,-0.43,0
2011,515.0,35.0,0.82,63.0,-142.0,-0.0,19.0,0.45,9
2012,449.0,18.0,0.49,45.0,-171.0,-0.0,102.0,2.91,-47
2013,297.0,32.0,0.77,54.0,-136.0,-0.0,34.0,0.83,73
2014,366.0,45.0,1.13,93.0,-124.0,-0.0,73.0,1.87,39
2015,412.0,-159.0,-3.88,112.0,-169.0,-0.0,99.0,2.41,-443
2016,482.0,126.0,3.15,135.0,-285.0,-0.0,112.0,2.8,180
2017,669.0,137.0,3.42,206.0,-410.0,-0.0,173.0,4.33,8
2018,718.0,145.0,3.69,183.0,-351.0,-0.0,132.0,3.38,5
2019,612.0,63.0,1.64,91.0,-10.0,-0.0,23.0,0.61,-56
2020,787.0,66.0,1.72,108.0,-20.0,-0.0,42.0,1.11,4
