Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,379.0,22.0,1.83,48.0,2.0,0.04,26.0,2.17,0
2012,411.0,25.0,1.09,56.0,6.0,0.11,14.0,0.61,13
2013,427.0,24.0,1.09,57.0,-6.0,-0.0,41.0,1.86,-4
2014,478.0,32.0,1.52,72.0,-16.0,-0.0,37.0,1.76,33
2015,491.0,26.0,1.3,61.0,-10.0,-0.0,21.0,1.05,-18
2016,501.0,26.0,1.3,64.0,-19.0,-0.0,36.0,1.8,0
2017,517.0,27.0,1.43,67.0,-28.0,-0.0,21.0,1.11,3
2018,556.0,33.0,1.73,68.0,-42.0,-0.0,35.0,1.84,22
2019,595.0,44.0,2.29,84.0,-91.0,-0.0,64.0,3.37,33
2020,595.0,45.0,2.45,84.0,-69.0,-0.0,44.0,2.44,2
