Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,164.0,-26.0,-0.28,-18.0,0.0,0.0,0.0,0.0,0
2010,1234.0,-332.0,-3.55,-150.0,754.0,0.0,-278.0,-2.99,-1177
2011,1740.0,-194.0,-2.03,-8.0,901.0,0.0,-140.0,-1.47,41
2012,1832.0,-141.0,-1.41,52.0,749.0,14.4,59.0,0.6,27
2013,2081.0,-84.0,-0.8,117.0,742.0,6.34,1.0,0.01,40
2014,2286.0,-39.0,-0.36,132.0,738.0,5.59,42.0,0.4,53
2015,2443.0,12.0,0.1,208.0,348.0,1.67,200.0,1.67,130
2016,2599.0,71.0,0.47,283.0,201.0,0.71,181.0,1.21,491
2017,2800.0,1261.0,7.44,337.0,16.0,0.05,141.0,0.83,1675
2018,3092.0,-347.0,-2.43,326.0,-200.0,-0.0,162.0,1.13,-127
2019,3570.0,251.0,1.58,472.0,-326.0,-0.0,353.0,2.25,172
2020,3624.0,280.0,1.77,507.0,-260.0,-0.0,395.0,2.55,11
