Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1396.0,200.0,5.13,318.0,708.0,2.23,115.0,2.95,0
2011,1491.0,324.0,8.1,325.0,374.0,1.15,50.0,1.25,61
2012,1550.0,-191.0,-4.77,-3.0,632.0,0.0,128.0,3.2,-158
2013,1694.0,150.0,3.65,339.0,855.0,2.52,168.0,4.1,178
2014,1839.0,186.0,4.54,410.0,776.0,1.89,222.0,5.41,23
2015,1808.0,244.0,5.95,439.0,727.0,1.66,243.0,5.93,31
2016,1865.0,236.0,5.48,446.0,490.0,1.1,357.0,8.3,-3
2017,2144.0,153.0,3.4,531.0,1989.0,3.75,355.0,7.89,-35
2018,2446.0,200.0,4.33,534.0,1938.0,3.63,354.0,7.7,30
2019,2593.0,459.0,9.75,588.0,1755.0,2.98,334.0,7.11,129
2020,2610.0,550.0,11.68,672.0,1987.0,2.96,266.0,5.66,19
