Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,871.0,68.0,5.24,121.0,95.0,0.79,69.0,5.31,0
2010,948.0,89.0,6.84,144.0,131.0,0.91,60.0,4.62,30
2011,1060.0,40.0,3.33,69.0,111.0,1.61,45.0,3.75,-55
2012,1321.0,22.0,2.0,37.0,110.0,2.97,128.0,11.64,-45
2013,1427.0,31.0,2.83,71.0,141.0,1.99,126.0,11.45,40
2014,1446.0,55.0,5.0,114.0,191.0,1.68,87.0,7.91,77
2015,1468.0,50.0,4.54,108.0,211.0,1.95,24.0,2.18,-9
2016,1522.0,41.0,3.73,95.0,181.0,1.91,82.0,7.45,-18
2017,1503.0,43.0,3.9,117.0,166.0,1.42,120.0,10.91,4
2018,1514.0,53.0,4.81,126.0,185.0,1.47,120.0,10.91,23
