Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,513.0,51.0,1.45,70.0,-207.0,-0.0,103.0,2.94,0
2011,597.0,61.0,1.74,82.0,-245.0,-0.0,80.0,2.29,19
2012,546.0,53.0,1.55,76.0,-303.0,-0.0,92.0,2.71,-13
2013,663.0,98.0,2.88,110.0,-353.0,-0.0,66.0,1.94,84
2014,945.0,45.0,1.22,93.0,-447.0,-0.0,91.0,2.46,-54
2015,1700.0,109.0,2.87,273.0,-157.0,-0.0,153.0,4.03,142
2016,1665.0,71.0,1.92,179.0,-118.0,-0.0,229.0,6.19,-34
2017,1717.0,46.0,1.32,157.0,-150.0,-0.0,123.0,3.51,-35
2018,1629.0,-122.0,-3.58,80.0,149.0,1.86,109.0,3.21,-365
2019,1471.0,-25.0,-1.92,124.0,141.0,1.14,130.0,10.0,79
2020,1356.0,-17.0,-2.41,90.0,53.0,0.59,189.0,5.56,31
