Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4985.0,189.0,1.71,1058.0,757.0,0.72,337.0,3.06,0
2011,5178.0,249.0,2.3,1148.0,721.0,0.63,286.0,2.65,31
2012,5344.0,121.0,1.12,996.0,867.0,0.87,110.0,1.02,-51
2013,4899.0,166.0,1.55,1253.0,841.0,0.67,-388.0,-3.59,37
2014,5007.0,-146.0,-1.35,647.0,1471.0,2.27,-404.0,-3.74,-187
2015,5210.0,263.0,2.41,1279.0,1469.0,1.15,-11.0,-0.1,280
2016,5155.0,52.0,0.48,964.0,1545.0,1.6,146.0,1.33,-80
2017,5044.0,157.0,1.42,743.0,1738.0,2.34,91.0,0.82,201
2018,3812.0,175.0,1.52,1090.0,1501.0,1.38,241.0,2.11,11
2019,7097.0,147.0,1.24,1111.0,1861.0,1.68,59.0,0.51,-16
2020,6075.0,160.0,1.35,1096.0,1952.0,1.78,-123.0,-1.06,8
