Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3530.0,26.0,0.15,134.0,686.0,5.12,156.0,1.03,0
2011,4622.0,80.0,0.66,184.0,817.0,4.44,-64.0,-0.55,207
2012,4384.0,63.0,0.76,180.0,803.0,4.46,6.0,0.07,-21
2013,3672.0,-20.0,1.25,10.0,820.0,82.0,-150.0,9.38,-131
2014,3766.0,254.0,2.68,217.0,708.0,3.26,138.0,1.47,1370
2015,3505.0,65.0,0.91,133.0,858.0,6.45,18.0,0.25,-74
2016,3199.0,575.0,6.17,203.0,836.0,4.12,111.0,1.19,784
2017,3347.0,328.0,3.59,209.0,950.0,4.55,81.0,0.89,-42
2018,4178.0,126.0,2.73,318.0,709.0,2.23,149.0,3.24,-61
2019,4388.0,296.0,2.92,403.0,835.0,2.07,153.0,1.51,134
2020,3966.0,413.0,5.04,610.0,833.0,1.37,403.0,5.37,39
