Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,49.0,2.0,0.22,2.0,-24.0,-0.0,2.0,0.22,0
2012,56.0,-1.0,-0.12,5.0,-23.0,-0.0,0.0,0.0,-149
2013,59.0,7.0,0.89,7.0,-26.0,-0.0,-1.0,-0.13,807
2014,58.0,1.0,0.11,1.0,-33.0,-0.0,-1.0,-0.11,-85
2015,73.0,0.0,0.0,0.0,-15.0,0.0,-8.0,-0.89,-100
2016,68.0,-20.0,-2.22,-5.0,-6.0,-0.0,-9.0,-1.0,-200100
2017,76.0,0.0,0.0,4.0,-3.0,-0.0,-8.0,-0.89,100
2018,83.0,4.0,0.44,6.0,-5.0,-0.0,1.0,0.11,39900
2019,75.0,-7.0,-7.0,-6.0,-5.0,-0.0,-2.0,-2.0,-274
2020,69.0,-7.0,-8.78,-7.0,-6.0,-0.0,-4.0,-0.44,0
