Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1012.0,-310.0,-0.08,254.0,0.0,0.0,27.0,0.01,0
2010,2380.0,42.0,0.01,740.0,2630.0,3.55,202.0,0.1,113
2011,2541.0,426.0,0.05,946.0,2240.0,2.37,407.0,0.07,914
2012,2849.0,3471.0,0.52,1136.0,1914.0,1.68,709.0,0.11,714
2013,3119.0,375.0,0.04,1306.0,3466.0,2.65,929.0,0.15,-89
2014,3369.0,491.0,0.06,1385.0,4347.0,3.14,1133.0,0.18,30
2015,3534.0,507.0,0.06,1469.0,5336.0,3.63,1111.0,0.2,3
2016,5015.0,743.0,0.13,1720.0,5634.0,3.28,1513.0,0.31,46
2017,5423.0,648.0,0.16,1960.0,6677.0,3.41,1567.0,0.44,-12
2018,5770.0,1175.0,0.24,2077.0,6834.0,3.29,1526.0,0.34,81
2019,13921.0,914.0,0.18,2129.0,7738.0,3.63,1654.0,0.36,-22
2020,14093.0,1045.0,0.21,2293.0,7809.0,3.41,1702.0,0.38,14
