Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,419.0,35.0,1.35,202.0,632.0,3.13,108.0,4.15,0
2011,328.0,-3.0,-0.11,136.0,414.0,3.04,35.0,1.3,-108
2012,461.0,36.0,1.02,206.0,512.0,2.49,113.0,3.23,1304
2013,545.0,110.0,3.15,272.0,625.0,2.3,145.0,4.14,205
2014,633.0,87.0,2.42,292.0,872.0,2.99,106.0,2.94,-20
2015,474.0,66.0,1.88,261.0,811.0,3.11,264.0,7.54,-24
2016,221.0,-62.0,-1.72,60.0,866.0,14.43,32.0,0.89,-193
2017,190.0,29.0,0.8,28.0,894.0,31.93,-18.0,-0.5,146
2018,423.0,-118.0,-3.16,25.0,995.0,39.8,-47.0,-1.27,-506
2019,455.0,-132.0,-2.21,17.0,1127.0,66.29,-91.0,-1.34,-11
