Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,2330.0,178.0,0.26,543.0,0.0,0.0,531.0,0.81,0
2009,4077.0,476.0,0.75,903.0,3278.0,3.63,652.0,1.05,167
2010,4133.0,496.0,0.79,1356.0,2793.0,2.06,783.0,1.29,4
2011,4289.0,472.0,0.8,1341.0,3058.0,2.28,755.0,1.31,-4
2012,4436.0,611.0,1.1,1405.0,2872.0,2.04,633.0,1.15,29
2013,4814.0,648.0,1.19,1464.0,3448.0,2.36,803.0,1.51,6
2014,5066.0,754.0,1.47,1614.0,3496.0,2.17,1082.0,2.14,16
2015,5254.0,712.0,1.47,1728.0,4018.0,2.33,987.0,2.07,-5
2016,5505.0,930.0,2.06,1866.0,4262.0,2.28,1141.0,2.55,30
2017,5696.0,1246.0,2.87,1976.0,4575.0,2.32,1196.0,2.77,33
2018,5823.0,1187.0,2.85,2309.0,5544.0,2.4,1192.0,2.89,-4
2019,10187.0,914.0,1.74,3381.0,21006.0,6.21,2074.0,3.97,-22
