Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,2825.0,236.0,3.28,461.0,567.0,1.23,144.0,2.0,0
2010,3114.0,183.0,1.27,519.0,476.0,0.92,216.0,1.5,-22
2011,3036.0,380.0,2.67,685.0,667.0,0.97,227.0,1.6,107
2012,3408.0,434.0,3.17,754.0,886.0,1.18,185.0,1.35,14
2013,3129.0,306.0,2.27,625.0,1728.0,2.76,168.0,1.24,-29
2014,3256.0,321.0,2.42,506.0,1554.0,3.07,194.0,1.46,4
2015,2489.0,500.0,3.76,-70.0,2070.0,0.0,-408.0,-3.07,55
2016,2537.0,210.0,1.57,342.0,1828.0,5.35,409.0,3.08,-58
2017,2877.0,538.0,4.01,370.0,2902.0,7.84,255.0,1.9,156
2018,4726.0,509.0,3.78,1043.0,2565.0,2.46,168.0,1.25,-5
2019,4609.0,956.0,3.61,963.0,2919.0,3.03,347.0,1.32,87
