Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,18.0,-23.0,-0.24,-14.0,0.0,0.0,-28.0,-0.29,0
2011,65.0,-62.0,-0.62,-50.0,-162.0,-0.0,-81.0,-0.82,-169
2012,148.0,-71.0,-0.68,-59.0,-166.0,-0.0,-82.0,-0.77,-14
2013,21.0,-270.0,-2.35,-236.0,-22.0,-0.0,-279.0,-2.43,-280
2014,74.0,-187.0,-1.37,-151.0,-78.0,-0.0,-157.0,-1.15,30
2015,147.0,-142.0,-1.0,-90.0,-59.0,-0.0,-109.0,-0.77,24
2016,273.0,-80.0,-0.55,-16.0,-285.0,-0.0,-28.0,-0.19,43
2017,297.0,-116.0,-0.78,-49.0,180.0,0.0,-102.0,-0.68,-45
2018,199.0,-281.0,-1.83,-215.0,240.0,0.0,-74.0,-0.49,-142
2019,861.0,20.0,0.12,148.0,230.0,1.55,4.0,0.03,107
