Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1964.0,52.0,0.22,202.0,2129.0,10.54,41.0,0.18,0
2010,6299.0,128.0,0.55,606.0,2199.0,3.63,37.0,0.16,146
2011,7995.0,263.0,1.12,822.0,1905.0,2.32,318.0,1.35,105
2012,7289.0,141.0,0.6,586.0,1794.0,3.06,223.0,0.94,-46
2013,7371.0,162.0,0.68,620.0,1712.0,2.76,124.0,0.52,14
2014,8755.0,90.0,0.37,564.0,2620.0,4.65,519.0,2.14,-44
2015,7593.0,-147.0,-0.61,206.0,1866.0,9.06,939.0,3.88,-263
2016,7775.0,358.0,1.46,1004.0,1515.0,1.51,656.0,2.68,343
2017,9537.0,804.0,3.34,1366.0,1353.0,0.99,576.0,2.39,124
2018,11819.0,1253.0,5.31,2062.0,1320.0,0.64,1177.0,5.01,55
2019,10463.0,675.0,3.05,1322.0,1090.0,0.82,944.0,4.29,-46
