Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,6984.0,622.0,0.52,1230.0,0.0,0.0,-383.0,-0.33,0
2009,7654.0,-1083.0,-1.18,-1497.0,24712.0,0.0,3469.0,3.72,-274
2010,13816.0,2581.0,2.03,4323.0,25672.0,5.94,3834.0,3.05,338
2011,14680.0,2569.0,2.0,4393.0,30613.0,6.97,1582.0,1.25,0
2012,14534.0,2515.0,2.01,4603.0,31616.0,6.87,983.0,0.79,-2
2013,14968.0,2185.0,1.72,5156.0,29870.0,5.79,-1251.0,-0.99,-13
2014,15529.0,2651.0,2.13,4855.0,35261.0,7.26,4278.0,3.47,21
2015,15108.0,3222.0,2.69,5692.0,-75770.0,-0.0,3526.0,2.97,21
2016,15211.0,3548.0,3.13,6227.0,-16659.0,-0.0,5507.0,4.89,10
2017,15473.0,4114.0,3.7,6084.0,-17722.0,-0.0,3470.0,3.14,15
2018,16405.0,4254.0,4.02,6531.0,-21731.0,-0.0,4911.0,4.67,3
2019,16406.0,4467.0,4.72,6902.0,-21554.0,-0.0,1306.0,1.38,5
