Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,5083.0,847.0,1.22,1435.0,1363.0,0.95,1147.0,1.64,0
2010,5191.0,908.0,1.36,1474.0,1132.0,0.77,915.0,1.37,7
2011,5490.0,1164.0,1.85,1575.0,2213.0,1.41,1110.0,1.76,28
2012,5663.0,1024.0,1.7,1574.0,2253.0,1.43,1090.0,1.8,-12
2013,5538.0,797.0,1.43,1302.0,2140.0,1.64,967.0,1.74,-22
2014,5603.0,851.0,1.59,1408.0,1937.0,1.38,940.0,1.76,6
2015,5481.0,836.0,1.63,1378.0,1900.0,1.38,926.0,1.81,-1
2016,5421.0,251.0,0.52,746.0,1909.0,2.56,919.0,1.88,-69
2017,5522.0,-558.0,-1.2,736.0,2195.0,2.98,634.0,1.36,-322
2018,5588.0,850.0,1.84,1385.0,2460.0,1.78,632.0,1.39,252
2019,5290.0,1057.0,2.44,1190.0,1779.0,1.49,834.0,1.94,24
