Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1033.0,141.0,2.94,317.0,1449.0,4.57,-8.0,-0.17,0
2011,1024.0,168.0,3.42,283.0,1515.0,5.35,-26.0,-0.53,19
2012,1079.0,171.0,3.49,373.0,1580.0,4.24,9.0,0.18,1
2013,1244.0,181.0,3.62,440.0,1592.0,3.62,58.0,1.16,5
2014,1280.0,192.0,3.84,395.0,1574.0,3.98,89.0,1.78,6
2015,1269.0,193.0,3.86,430.0,1632.0,3.8,59.0,1.18,0
2016,1260.0,196.0,3.92,427.0,1705.0,3.99,51.0,1.02,1
2017,1348.0,212.0,4.24,477.0,1670.0,3.5,152.0,3.04,8
2018,1368.0,226.0,4.52,462.0,1567.0,3.39,213.0,4.26,6
2019,-1.0,680.0,4.57,173.0,1619.0,9.36,87.0,0.59,200
2020,230.0,675.0,5.03,259.0,1699.0,6.56,51.0,1.02,0
