Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,1134.0,189.0,1.2,425.0,0.0,0.0,38.0,0.24,0
2009,780.0,-37.0,1.31,240.0,-49.0,-0.0,4.0,-0.14,-119
2010,1460.0,115.0,0.75,533.0,371.0,0.7,-183.0,-1.21,410
2011,2564.0,320.0,2.05,961.0,479.0,0.5,-120.0,-0.77,178
2012,5385.0,297.0,1.95,1022.0,588.0,0.58,96.0,0.64,-7
2013,2714.0,186.0,1.27,920.0,443.0,0.48,237.0,1.63,-37
2014,3181.0,160.0,1.09,1001.0,942.0,0.94,-290.0,-2.01,-13
2015,1889.0,-292.0,0.92,457.0,737.0,1.61,276.0,-0.88,-282
2016,913.0,-317.0,0.91,213.0,563.0,2.64,207.0,-0.61,-8
2017,2355.0,7.0,1.75,489.0,824.0,1.69,-206.0,-51.5,102
2018,3325.0,-320.0,1.57,593.0,874.0,1.47,137.0,-0.68,-4664
2019,5538.0,-423.0,-2.06,560.0,792.0,1.41,348.0,1.71,-32
2020,5279.0,-829.0,-4.21,62.0,814.0,13.13,285.0,1.5,-95
