Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1122.0,89.0,0.31,154.0,0.0,0.0,82.0,0.29,0
2010,2937.0,230.0,0.83,687.0,710.0,1.03,99.0,0.35,156
2011,2774.0,91.0,0.33,517.0,687.0,1.33,66.0,0.24,-60
2012,2758.0,41.0,0.17,523.0,907.0,1.73,-142.0,-0.58,-54
2013,2954.0,110.0,0.47,641.0,967.0,1.51,20.0,0.09,164
2014,3128.0,132.0,0.56,711.0,1006.0,1.41,-65.0,-0.28,19
2015,2882.0,52.0,0.22,648.0,988.0,1.52,55.0,0.23,-60
2016,3892.0,166.0,0.7,855.0,850.0,0.99,126.0,0.53,215
2017,4185.0,264.0,1.11,971.0,767.0,0.79,209.0,0.87,58
2018,4315.0,128.0,0.51,836.0,650.0,0.78,119.0,0.5,-51
2019,4050.0,122.0,0.51,755.0,555.0,0.74,101.0,0.42,-4
2020,4308.0,208.0,0.86,812.0,513.0,0.63,294.0,1.22,69
