Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1009.0,13.0,0.5,15.0,0.0,0.0,-7.0,-0.27,0
2011,2101.0,27.0,1.04,51.0,2.0,0.04,-15.0,-0.58,107
2012,2157.0,30.0,1.16,59.0,-38.0,-0.0,61.0,2.35,11
2013,2220.0,34.0,1.31,65.0,-42.0,-0.0,13.0,0.5,13
2014,2461.0,41.0,1.57,77.0,-60.0,-0.0,28.0,1.08,20
2015,2572.0,45.0,1.73,86.0,-80.0,-0.0,19.0,0.73,9
2016,2691.0,46.0,1.77,89.0,-49.0,-0.0,23.0,0.88,2
2017,2910.0,53.0,2.04,88.0,-49.0,-0.0,9.0,0.35,15
2018,2697.0,63.0,2.41,100.0,-91.0,-0.0,66.0,2.54,18
2019,2818.0,79.0,3.02,124.0,-90.0,-0.0,13.0,0.5,25
2020,2897.0,81.0,3.09,126.0,-111.0,-0.0,41.0,1.58,2
