Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1664.0,37.0,0.11,261.0,0.0,0.0,98.0,0.32,0
2010,3779.0,97.0,0.29,563.0,2073.0,3.68,224.0,0.72,162
2011,4504.0,86.0,0.26,569.0,1910.0,3.36,90.0,0.29,-11
2012,4982.0,128.0,0.39,645.0,2120.0,3.29,-81.0,-0.25,48
2013,5441.0,168.0,0.5,734.0,1958.0,2.67,121.0,0.37,31
2014,5817.0,401.0,1.18,1081.0,1525.0,1.41,55.0,0.16,138
2015,6416.0,677.0,1.97,1561.0,951.0,0.61,657.0,1.93,68
2016,6584.0,727.0,2.12,1653.0,413.0,0.25,621.0,1.82,7
2017,7012.0,1125.0,3.4,1439.0,506.0,0.35,194.0,0.59,54
2018,7658.0,188.0,1.59,779.0,783.0,1.01,103.0,0.88,-83
2019,8094.0,569.0,1.91,1340.0,1006.0,0.75,293.0,0.99,202
