Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,101.0,-30.0,-0.27,-26.0,0.0,0.0,-44.0,-0.41,0
2011,288.0,76.0,0.99,109.0,-14.0,-0.0,-160.0,-2.08,353
2012,45.0,-146.0,0.97,-98.0,-76.0,-0.0,-123.0,0.83,-292
2013,29.0,-243.0,0.97,-168.0,105.0,0.0,-199.0,0.81,-66
2014,23.0,-259.0,0.96,-193.0,213.0,0.0,-234.0,0.89,-6
2015,34.0,-160.0,0.96,-101.0,251.0,0.0,-139.0,0.85,38
2016,190.0,-69.0,0.76,-30.0,-230.0,-0.0,207.0,-2.3,56
2017,451.0,152.0,0.48,161.0,-387.0,-0.0,143.0,0.46,320
2018,852.0,688.0,2.18,445.0,-692.0,-0.0,383.0,1.23,352
2019,966.0,319.0,0.99,376.0,-851.0,-0.0,513.0,1.63,-53
