Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,820.0,16.0,0.35,53.0,0.0,0.0,87.0,1.93,0
2010,1685.0,26.0,0.56,115.0,91.0,0.79,72.0,1.6,62
2011,1832.0,45.0,0.4,126.0,99.0,0.79,111.0,0.99,73
2012,2002.0,46.0,1.09,118.0,106.0,0.9,108.0,2.57,2
2013,2058.0,62.0,1.4,150.0,79.0,0.53,105.0,2.39,34
2014,2221.0,59.0,1.72,167.0,161.0,0.96,110.0,3.24,-4
2015,2302.0,103.0,1.7,220.0,158.0,0.72,93.0,1.55,74
2016,2202.0,83.0,1.41,200.0,176.0,0.88,132.0,2.28,-19
2017,2174.0,87.0,2.05,147.0,251.0,1.71,33.0,0.79,4
2018,2257.0,91.0,2.09,201.0,173.0,0.86,155.0,3.6,4
2019,2246.0,109.0,2.51,250.0,122.0,0.49,160.0,3.72,19
2020,2235.0,85.0,1.95,223.0,193.0,0.87,164.0,3.9,-22
