Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,553.0,28.0,0.57,100.0,-335.0,-0.0,64.0,1.31,0
2011,601.0,49.0,1.03,93.0,-213.0,-0.0,14.0,0.29,74
2012,654.0,39.0,0.81,87.0,-174.0,-0.0,53.0,1.1,-20
2013,704.0,49.0,1.03,106.0,-250.0,-0.0,95.0,1.98,25
2014,750.0,62.0,1.3,126.0,-259.0,-0.0,46.0,0.96,26
2015,792.0,66.0,1.38,134.0,-258.0,-0.0,85.0,1.77,6
2016,858.0,88.0,1.82,166.0,-226.0,-0.0,60.0,1.25,33
2017,975.0,92.0,1.97,177.0,-167.0,-0.0,63.0,1.34,4
2018,1077.0,125.0,2.7,210.0,-160.0,-0.0,151.0,3.28,35
2019,1134.0,132.0,2.98,215.0,-230.0,-0.0,183.0,4.16,5
