Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,40657.0,-2278.0,-2.78,-4361.0,36704.0,0.0,3803.0,4.65,0
2010,52247.0,2663.0,3.02,3729.0,50695.0,13.59,7985.0,9.05,216
2011,70241.0,6415.0,6.05,9184.0,55472.0,6.04,10273.0,9.7,140
2012,68150.0,1362.0,1.28,1442.0,44499.0,30.86,17160.0,16.04,-78
2013,68199.0,3393.0,3.07,4052.0,49043.0,12.1,9736.0,8.81,149
2014,73316.0,6336.0,5.62,8804.0,48293.0,5.49,16376.0,14.52,86
2015,61343.0,5385.0,4.82,5651.0,49575.0,8.77,14052.0,12.58,-15
2016,60787.0,854.0,0.77,4281.0,34348.0,8.02,14774.0,13.43,-84
2017,62308.0,4020.0,3.77,3536.0,33761.0,9.55,12283.0,11.49,370
2018,67941.0,5128.0,5.09,6307.0,26718.0,4.24,11738.0,11.68,27
2019,69620.0,5909.0,6.28,6795.0,28354.0,4.17,13786.0,14.71,15
