Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,1709.0,228.0,0.63,362.0,0.0,0.0,72.0,0.2,0
2009,2819.0,325.0,0.91,584.0,333.0,0.57,522.0,1.5,42
2010,3551.0,501.0,1.39,804.0,177.0,0.22,317.0,0.89,53
2011,3937.0,527.0,1.52,877.0,729.0,0.83,472.0,1.37,5
2012,4291.0,557.0,1.69,959.0,765.0,0.8,551.0,1.69,5
2013,4613.0,636.0,1.96,1045.0,941.0,0.9,614.0,1.91,14
2014,5344.0,713.0,2.2,1220.0,1327.0,1.09,677.0,2.11,12
2015,5567.0,770.0,2.41,1291.0,1054.0,0.82,867.0,2.74,7
2016,6285.0,831.0,2.6,1429.0,1838.0,1.29,893.0,2.82,7
2017,7009.0,660.0,3.15,1669.0,1789.0,1.07,921.0,4.41,-20
2018,8200.0,1215.0,3.85,1988.0,2279.0,1.15,808.0,2.57,83
2019,8224.0,1161.0,3.76,1938.0,2698.0,1.39,1215.0,3.96,-4
2020,8128.0,1135.0,3.68,1864.0,2708.0,1.45,1267.0,4.14,-2
