Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,115.0,18.0,0.57,39.0,0.0,0.0,-31.0,-1.0,0
2011,227.0,46.0,1.84,100.0,83.0,0.83,102.0,4.08,155
2012,231.0,48.0,1.84,100.0,56.0,0.56,85.0,3.27,4
2013,232.0,52.0,2.08,104.0,173.0,1.66,59.0,2.36,8
2014,237.0,55.0,2.2,107.0,156.0,1.46,37.0,1.48,5
2015,249.0,55.0,2.2,116.0,153.0,1.32,36.0,1.44,0
2016,256.0,56.0,2.24,121.0,204.0,1.69,59.0,2.36,1
2017,282.0,66.0,2.64,137.0,63.0,0.46,66.0,2.64,17
2018,310.0,80.0,3.2,139.0,120.0,0.86,121.0,4.84,21
2019,323.0,90.0,3.6,154.0,88.0,0.57,152.0,6.08,12
2020,323.0,84.0,3.36,147.0,214.0,1.46,162.0,6.48,-6
