Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1090.0,188.0,1.25,306.0,-367.0,-0.0,131.0,0.87,0
2011,1241.0,225.0,1.48,347.0,-634.0,-0.0,218.0,1.43,19
2012,1366.0,252.0,1.73,350.0,-558.0,-0.0,329.0,2.27,11
2013,1512.0,305.0,2.14,430.0,-575.0,-0.0,340.0,2.39,21
2014,1553.0,342.0,2.43,478.0,-604.0,-0.0,320.0,2.27,12
2015,1677.0,351.0,2.5,486.0,-417.0,-0.0,321.0,2.29,2
2016,1836.0,350.0,2.5,518.0,441.0,0.85,488.0,3.49,0
2017,2065.0,340.0,2.42,541.0,257.0,0.48,352.0,2.5,-2
2018,2338.0,314.0,2.19,650.0,92.0,0.14,443.0,3.1,-7
2019,2605.0,402.0,3.95,718.0,1122.0,1.56,390.0,3.86,28
2020,2890.0,511.0,3.71,862.0,1023.0,1.19,513.0,3.54,27
