Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,783.0,78.0,0.47,230.0,0.0,0.0,93.0,0.56,0
2010,1581.0,71.0,0.44,342.0,2242.0,6.56,317.0,2.02,-8
2011,1650.0,227.0,1.52,414.0,1934.0,4.67,243.0,1.65,219
2012,1643.0,118.0,1.85,479.0,2089.0,4.36,216.0,3.43,-48
2013,1630.0,-9.0,1.5,442.0,2126.0,4.81,128.0,-21.33,-107
2014,1682.0,-1.0,-1.0,371.0,2114.0,5.7,125.0,125.0,88
2015,1645.0,69.0,1.78,306.0,2367.0,7.74,-122.0,-3.13,7069
2016,1699.0,-4.0,-4.0,365.0,2551.0,6.99,14.0,14.0,-105
2017,1752.0,57.0,2.11,318.0,2477.0,7.79,-31.0,-1.15,1528
2018,1868.0,152.0,1.75,500.0,2436.0,4.87,160.0,1.84,166
2019,1870.0,10.0,0.07,366.0,2479.0,6.77,95.0,0.71,-93
