Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,263.0,-31.0,-0.99,-29.0,4.0,0.0,0.0,0.0,0
2011,540.0,3.0,0.11,7.0,-86.0,-0.0,0.0,0.0,109
2012,457.0,34.0,1.09,36.0,-131.0,-0.0,0.0,0.0,1029
2013,391.0,8.0,0.25,11.0,-130.0,-0.0,39.0,1.22,-76
2014,356.0,1.0,0.04,6.0,-118.0,-0.0,9.0,0.29,-87
2015,338.0,3.0,0.11,6.0,-104.0,-0.0,31.0,1.0,197
2016,352.0,4.0,0.13,2.0,-27.0,-0.0,8.0,0.25,32
2017,441.0,-42.0,-1.15,-26.0,-31.0,-0.0,-6.0,-0.17,-1147
2018,416.0,-96.0,-2.65,-86.0,-4.0,-0.0,-29.0,-0.81,-128
2019,352.0,-103.0,-39.8,-96.0,24.0,0.0,-2.0,-2.0,-7
