Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,2024.0,166.0,0.51,300.0,0.0,0.0,65.0,0.2,0
2010,3606.0,373.0,1.14,637.0,372.0,0.58,136.0,0.42,124
2011,4654.0,378.0,1.18,3129.0,250.0,0.08,74.0,0.23,1
2012,5004.0,612.0,1.92,878.0,212.0,0.24,541.0,1.72,61
2013,5578.0,411.0,1.19,825.0,-646.0,-0.0,339.0,1.0,-32
2014,6426.0,519.0,0.21,868.0,2103.0,2.42,384.0,0.17,26
2015,4860.0,561.0,1.91,1180.0,2013.0,1.71,710.0,2.45,8
2016,5195.0,692.0,2.29,1386.0,-62.0,-0.0,878.0,2.93,23
2017,5526.0,794.0,2.36,1253.0,-351.0,-0.0,592.0,1.78,14
2018,5492.0,635.0,2.25,932.0,-421.0,-0.0,881.0,3.15,-20
2019,8422.0,1076.0,3.87,1547.0,-538.0,-0.0,1029.0,3.71,69
2020,8173.0,813.0,2.93,1196.0,-51.0,-0.0,1141.0,4.16,-24
