Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1480.0,58.0,1.09,124.0,0.0,0.0,41.0,0.77,0
2010,3261.0,157.0,2.97,545.0,1364.0,2.5,206.0,3.89,170
2011,3543.0,163.0,3.26,584.0,1470.0,2.52,183.0,3.66,3
2012,4015.0,155.0,3.24,578.0,1624.0,2.81,161.0,3.35,-4
2013,4426.0,131.0,2.78,558.0,1739.0,3.12,245.0,5.21,-15
2014,5299.0,132.0,2.87,604.0,1998.0,3.31,236.0,5.13,0
2015,6012.0,191.0,4.16,711.0,2384.0,3.35,370.0,8.04,44
2016,7272.0,130.0,3.02,712.0,2818.0,3.96,35.0,0.81,-31
2017,7262.0,112.0,2.8,669.0,2787.0,4.17,107.0,2.68,-13
2018,6734.0,45.0,1.15,498.0,2726.0,5.47,135.0,3.46,-59
