Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,2238.0,147.0,2.71,258.0,0.0,0.0,225.0,4.17,0
2010,4401.0,237.0,3.8,463.0,1956.0,4.22,93.0,1.5,61
2011,6256.0,220.0,3.37,461.0,2275.0,4.93,-245.0,-3.77,-7
2012,5943.0,-227.0,-3.15,121.0,2327.0,19.23,365.0,5.07,-203
2013,3463.0,-286.0,-3.73,177.0,2555.0,14.44,260.0,3.38,-25
2014,3073.0,208.0,2.08,550.0,2739.0,4.98,188.0,1.9,172
2015,2081.0,305.0,3.3,670.0,3021.0,4.51,213.0,2.32,46
2016,-23.0,149.0,3.72,523.0,3033.0,5.8,232.0,5.8,-51
2017,-451.0,146.0,2.23,599.0,3623.0,6.05,24.0,0.37,-2
2018,-489.0,205.0,2.21,706.0,3116.0,4.41,90.0,0.98,40
2019,250.0,-107.0,-1.01,681.0,3380.0,4.96,203.0,1.9,-152
