Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,18949.0,1451.0,1.82,2501.0,0.0,0.0,558.0,0.7,0
2009,29951.0,1584.0,1.91,3379.0,4425.0,1.31,3368.0,4.13,9
2010,32350.0,2035.0,2.45,4095.0,3994.0,0.98,3566.0,4.33,28
2011,36529.0,2074.0,3.3,3615.0,3857.0,1.07,2041.0,3.26,1
2012,37665.0,2931.0,3.5,5152.0,2862.0,0.56,2638.0,3.17,41
2013,39055.0,3962.0,4.68,6728.0,2407.0,0.36,3403.0,4.03,35
2014,40306.0,4329.0,5.08,7060.0,-421.0,-0.0,4004.0,4.72,9
2015,38581.0,4847.0,5.76,7779.0,4510.0,0.58,4461.0,5.32,11
2016,39302.0,4849.0,6.0,7820.0,6412.0,0.82,4424.0,5.49,0
2017,40534.0,1588.0,6.4,8381.0,7065.0,0.84,5021.0,20.25,-67
2018,41802.0,6828.0,8.81,8970.0,5304.0,0.59,5621.0,7.27,329
2019,36350.0,6110.0,8.34,6937.0,5586.0,0.81,6101.0,8.36,-10
