Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,62.0,13.0,0.37,36.0,0.0,0.0,-38.0,-1.09,0
2011,200.0,35.0,0.9,172.0,685.0,3.98,-313.0,-8.03,169
2012,366.0,54.0,1.35,299.0,915.0,3.06,-487.0,-12.18,54
2013,518.0,43.0,1.05,305.0,743.0,2.44,-421.0,-10.27,-20
2014,709.0,224.0,4.86,723.0,1341.0,1.85,-453.0,-9.85,420
2015,428.0,-1154.0,-22.62,-886.0,1194.0,0.0,-300.0,-5.88,-615
2016,442.0,-675.0,-11.44,-377.0,1321.0,0.0,-362.0,-6.14,41
2017,744.0,86.0,1.19,440.0,1620.0,3.68,-927.0,-12.7,112
2018,2130.0,403.0,4.62,782.0,1631.0,2.09,-519.0,-5.97,368
2019,2590.0,626.0,6.75,850.0,1753.0,2.06,-402.0,-4.32,55
