Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
2011,4.0,-5.0,-5.0,-4.0,0.0,0.0,-4.0,-4.0,-405
2012,4.0,-4.0,-2.0,-4.0,-1.0,-0.0,-2.0,-1.0,19
2013,4.0,-6.0,-0.66,-4.0,-1.0,-0.0,-8.0,-0.89,-50
2014,7.0,-4.0,-0.32,-4.0,-6.0,-0.0,-7.0,-0.54,33
2015,31.0,-13.0,-6.5,-9.0,20.0,0.0,-2.0,-1.0,-225
2016,88.0,18.0,5.99,10.0,15.0,1.5,2.0,0.67,238
2017,150.0,5.0,1.25,21.0,73.0,3.48,1.0,0.25,-72
2018,198.0,5.0,1.66,25.0,77.0,3.08,4.0,1.33,0
2019,192.0,-4.0,-4.0,5.0,57.0,11.4,17.0,17.0,-179
2020,181.0,-4.0,-4.67,3.0,54.0,18.0,7.0,2.33,0
