Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,102.0,-2.0,0.02,10.0,0.0,0.0,8.0,-0.08,0
2011,227.0,21.0,0.69,26.0,-292.0,-0.0,21.0,0.7,2322
2012,404.0,21.0,0.65,59.0,-89.0,-0.0,42.0,1.31,0
2013,91.0,24.0,0.79,-5.0,-31.0,-0.0,25.0,0.83,13
2014,103.0,-37.0,0.86,20.0,-59.0,-0.0,17.0,-0.4,-243
2015,115.0,-39.0,0.72,12.0,504.0,42.0,20.0,-0.37,-5
2016,454.0,-64.0,0.7,44.0,356.0,8.09,82.0,-0.91,-65
2017,508.0,28.0,0.99,45.0,279.0,6.2,69.0,2.46,146
2018,558.0,52.0,1.92,91.0,176.0,1.93,98.0,3.63,82
2019,716.0,48.0,0.97,29.0,312.0,10.76,84.0,1.71,-7
2020,754.0,-329.0,-6.99,-284.0,269.0,0.0,54.0,1.15,-769
