Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,5567.0,442.0,2.14,1136.0,4013.0,3.53,657.0,3.19,0
2010,5259.0,308.0,1.5,971.0,3775.0,3.89,846.0,4.13,-30
2011,4124.0,634.0,3.15,870.0,3365.0,3.87,894.0,4.45,105
2012,3822.0,462.0,2.32,881.0,3068.0,3.48,588.0,2.94,-27
2013,3789.0,161.0,0.81,703.0,2408.0,3.43,488.0,2.43,-65
2014,3819.0,350.0,1.74,719.0,2148.0,2.99,473.0,2.35,117
2015,3575.0,424.0,2.13,871.0,2183.0,2.51,409.0,2.06,21
2016,3405.0,111.0,0.59,512.0,2562.0,5.0,352.0,1.88,-73
2017,3548.0,259.0,1.4,577.0,2773.0,4.81,331.0,1.78,133
2018,2659.0,221.0,1.16,524.0,2339.0,4.46,201.0,1.07,-14
2019,7795.0,62.0,0.56,295.0,2417.0,8.19,139.0,3.02,-71
