Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,6651.0,197.0,1.18,748.0,2852.0,3.81,388.0,2.32,0
2010,6633.0,-3.0,-0.02,997.0,3638.0,3.65,95.0,0.58,-101
2011,7358.0,-480.0,-2.94,295.0,3633.0,12.32,221.0,1.36,-15953
2012,7000.0,218.0,1.33,948.0,3342.0,3.53,380.0,2.32,145
2013,6967.0,330.0,2.02,1059.0,3184.0,3.01,332.0,2.02,51
2014,6784.0,192.0,1.17,921.0,2933.0,3.18,325.0,1.98,-41
2015,6156.0,158.0,0.99,883.0,5174.0,5.86,207.0,1.29,-17
2016,6702.0,230.0,1.43,1059.0,4836.0,4.57,382.0,2.37,45
2017,6869.0,202.0,1.25,967.0,4791.0,4.95,294.0,1.81,-12
2018,6877.0,282.0,1.76,968.0,4829.0,4.99,266.0,1.66,39
2019,6691.0,-382.0,-2.46,481.0,5008.0,10.41,176.0,1.14,-235
2020,6614.0,-411.0,-2.65,443.0,5507.0,12.43,456.0,2.9,-7
