Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1381.0,102.0,2.26,247.0,252.0,1.02,166.0,3.69,0
2011,1397.0,125.0,2.79,280.0,168.0,0.6,185.0,4.11,22
2012,1374.0,102.0,2.32,240.0,355.0,1.48,146.0,3.32,-18
2013,1469.0,121.0,2.76,263.0,323.0,1.23,162.0,3.68,18
2014,1467.0,112.0,2.55,241.0,678.0,2.81,154.0,3.5,-7
2015,1592.0,135.0,3.07,313.0,772.0,2.47,160.0,3.64,20
2016,1647.0,33.0,0.75,206.0,669.0,3.25,200.0,4.55,-75
2017,1711.0,186.0,4.23,378.0,675.0,1.79,184.0,4.18,463
2018,2245.0,98.0,2.18,241.0,2697.0,11.19,100.0,2.22,-47
2019,3188.0,45.0,45.0,584.0,2288.0,3.92,200.0,200.0,-54
2020,5491.0,53.0,10.9,540.0,2334.0,4.32,196.0,4.17,17
