Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,15371.0,448.0,0.46,512.0,-2261.0,-0.0,0.0,0.0,0
2009,44875.0,676.0,0.78,4198.0,19527.0,4.65,-321.0,-0.38,50
2010,53674.0,2321.0,1.7,6088.0,16788.0,2.76,1927.0,1.43,243
2011,59985.0,2784.0,2.41,6562.0,16154.0,2.46,1168.0,1.02,19
2012,56786.0,1100.0,1.68,5055.0,16669.0,3.3,1461.0,2.23,-60
2013,57080.0,4816.0,3.66,9511.0,12020.0,1.26,5563.0,4.25,337
2014,58167.0,3839.0,2.85,8109.0,13638.0,1.68,3352.0,2.51,-20
2015,48778.0,7783.0,3.86,12723.0,8092.0,0.64,3858.0,1.92,102
2016,48158.0,4404.0,4.08,7691.0,14121.0,1.84,-6874.0,-6.4,-43
2017,55508.0,595.0,4.1,6168.0,14057.0,2.28,-8410.0,-58.0,-86
2018,60278.0,4633.0,4.07,9415.0,17130.0,1.82,1216.0,1.08,678
2019,56533.0,-686.0,-0.94,2637.0,14608.0,5.54,3884.0,5.23,-114
