Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,1849.0,297.0,1.18,406.0,0.0,0.0,1230.0,4.9,0
2009,5267.0,919.0,3.82,1504.0,-55.0,-0.0,766.0,3.19,208
2010,7122.0,1315.0,5.6,2073.0,-46.0,-0.0,960.0,4.1,43
2011,7583.0,1269.0,5.73,2152.0,1155.0,0.54,1040.0,4.71,-3
2012,7705.0,1168.0,5.67,2065.0,1985.0,0.96,1140.0,5.56,-7
2013,8054.0,1293.0,6.61,1673.0,1362.0,0.81,1320.0,6.77,10
2014,8446.0,1185.0,6.11,2173.0,1226.0,0.56,1093.0,5.66,-8
2015,10282.0,695.0,3.41,1986.0,11378.0,5.73,1278.0,6.33,-41
2016,12483.0,976.0,4.58,2557.0,9983.0,3.9,1866.0,8.8,40
2017,12093.0,1100.0,4.93,2509.0,4670.0,1.86,1823.0,8.17,12
2018,15983.0,311.0,1.19,3792.0,20338.0,5.36,2380.0,8.98,-71
2019,17290.0,1233.0,4.48,4058.0,18824.0,4.64,2373.0,8.66,295
2020,17413.0,1075.0,3.92,3805.0,18809.0,4.94,2509.0,9.22,-12
