Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,239.0,42.0,0.86,82.0,0.0,0.0,33.0,0.69,0
2010,554.0,84.0,1.68,163.0,-365.0,-0.0,109.0,2.22,99
2011,630.0,97.0,1.94,179.0,-469.0,-0.0,141.0,2.82,15
2012,655.0,106.0,2.19,189.0,-320.0,-0.0,117.0,2.44,9
2013,696.0,122.0,2.68,220.0,-298.0,-0.0,153.0,3.4,15
2014,759.0,78.0,2.67,166.0,-194.0,-0.0,77.0,2.66,-36
2015,787.0,131.0,3.03,255.0,-213.0,-0.0,184.0,4.28,67
2016,798.0,159.0,3.76,294.0,-53.0,-0.0,151.0,3.6,21
2017,910.0,135.0,3.19,274.0,-173.0,-0.0,182.0,4.33,-15
2018,1018.0,180.0,4.27,325.0,-325.0,-0.0,238.0,5.67,33
2019,1176.0,151.0,3.48,304.0,146.0,0.48,255.0,5.93,-16
2020,1242.0,141.0,3.25,304.0,182.0,0.6,247.0,5.74,-6
