Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,321.0,47.0,0.14,188.0,0.0,0.0,54.0,0.17,0
2010,837.0,167.0,0.63,552.0,918.0,1.66,-386.0,-1.48,255
2011,1648.0,429.0,2.11,1156.0,1201.0,1.04,-937.0,-4.62,156
2012,2541.0,738.0,2.04,1989.0,3503.0,1.76,-2272.0,-6.31,72
2013,3420.0,762.0,2.05,2412.0,4687.0,1.94,-1149.0,-3.12,3
2014,4800.0,976.0,2.62,3236.0,5904.0,1.82,-1232.0,-3.34,28
2015,2678.0,-351.0,2.66,1524.0,7106.0,4.66,-1189.0,9.01,-135
2016,1979.0,-399.0,2.42,1422.0,6563.0,4.62,593.0,-3.59,-13
2017,3119.0,789.0,3.18,2121.0,6310.0,2.98,271.0,1.09,297
2018,4709.0,988.0,2.62,3453.0,5485.0,1.59,596.0,1.59,25
2019,4631.0,773.0,2.07,3279.0,5291.0,1.61,342.0,0.92,-21
