Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3.0,-13.0,-2.16,-4.0,0.0,0.0,-46.0,-7.67,0
2011,128.0,-5.0,-1.67,3.0,151.0,50.33,17.0,5.67,61
2012,102.0,-3.0,-0.2,-1.0,125.0,0.0,21.0,1.4,39
2013,117.0,4.0,0.32,15.0,130.0,8.67,50.0,4.17,233
2014,88.0,17.0,1.7,14.0,167.0,11.93,-28.0,-2.8,323
2015,78.0,16.0,1.6,30.0,243.0,8.1,-55.0,-5.5,-5
2016,77.0,-5.0,-0.81,2.0,278.0,139.0,-28.0,-4.67,-131
2017,8.0,5.0,0.5,-118.0,207.0,0.0,-21.0,-2.1,200
2018,10.0,-3.0,-0.49,-148.0,276.0,0.0,-92.0,-15.33,-159
2019,26.0,-2.0,-0.26,2.0,216.0,108.0,-64.0,-8.0,33
